average_execution_times,average_service_times,average_transmision_times,average_vehicle_SINRs,average_vehicle_intar_interference,average_vehicle_inter_interference,average_vehicle_interferences,average_wired_transmission_times,cumulative_reward,episode_length,episode_return,episodes,local_rate,offload_rate,service_rate,steps,steps_per_second
4.194461694112505,9.184398261984606,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35993774025854247,207.21044368857832,300,"[ 33.91997051  63.85820116  37.79360045  62.83043898  43.05586018
  45.43332987  33.85194606  37.33076012  27.98102989 207.21044369]",2462,0.10213187902825979,0.8978681209717402,0.6787307882994547,738600,84.03690383253839
4.210333551926493,9.194421935006131,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3540895554660816,206.91492606980228,300,"[ 34.58697564  67.79296356  37.94168288  61.64973493  42.33803177
  42.31024868  31.91294503  37.41528752  27.08877554 206.91492607]",2463,0.11155180961824492,0.888448190381755,0.6799702528507685,738900,85.93901408554595
4.2098195628525295,9.192322904667417,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35250451420133716,210.43537640979565,300,"[ 35.08466545  69.52824592  37.49367543  62.68392316  42.68022411
  43.60851761  32.9755443   37.50217987  27.33012518 210.43537641]",2464,0.11527020327218641,0.8847297967278136,0.6913733267228557,739200,86.32918440819397
4.207891213802283,9.1922465474014,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3543565059855556,206.5636145201547,300,"[ 32.7733205   68.11443641  37.73981383  59.86178985  45.38016321
  45.75058519  32.61221076  35.49044467  27.20060862 206.56361452]",2465,0.10783341596430342,0.8921665840356966,0.6772434308378781,739500,83.81881260892092
4.284674033682446,9.273249011533077,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35857615023707823,206.8050580439512,300,"[ 32.61725684  67.64060356  36.91816869  60.65813743  43.66533775
  46.10680972  33.9726088   35.35292323  26.25719328 206.80505804]",2466,0.10708973723351513,0.8929102627664849,0.679474467030243,739800,86.53055767935015
4.278856415357208,9.263068637754559,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35421339478379704,206.2020643829854,300,"[ 32.66301621  71.97925694  37.47553265  58.52992276  43.43897358
  45.2658905   31.43436426  35.42891997  26.20787321 206.20206438]",2467,0.11006445215666832,0.8899355478433317,0.6774913237481408,740100,85.87772763336376
4.262616670396404,9.244569880794701,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3519543827847516,206.0052673203989,300,"[ 32.91639073  67.34573683  37.81294826  59.02039154  42.1230115
  46.03432763  31.69700011  37.08067059  26.46889301 206.00526732]",2468,0.12072384729796728,0.8792761527020327,0.6747645017352504,740400,82.56540235445917
4.056786844619021,9.04436092596288,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3575752537303037,210.2316767468856,300,"[ 32.91153031  67.23166816  38.68518311  59.52723963  42.29840122
  47.77754985  32.92393398  40.77716375  28.66474136 210.23167675]",2469,0.11254338125929599,0.887456618740704,0.6886465047099652,740700,85.99870115970226
4.2343688497854055,9.224942230496909,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.36057455309795106,209.36809495544003,300,"[ 33.58854821  71.54357358  38.11488078  57.90404412  44.98855126
  45.02420201  30.65299879  37.85951771  27.4094187  209.36809496]",2470,0.10907288051561725,0.8909271194843827,0.6861675756073377,741000,82.73434075793155
4.203498944950447,9.190957235321573,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35745946275757445,210.11921922247015,300,"[ 34.02812318  71.13318593  36.90861774  59.27763656  45.51983293
  44.72317056  30.29231066  39.62411739  27.72829386 210.11921922]",2471,0.11229548834903322,0.8877045116509668,0.6896380763510164,741300,84.1476895569867
4.200176689542534,9.182661675563661,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35248615840757197,207.08747544165504,300,"[ 33.98712137  69.52659631  35.77377936  56.84252948  44.13182686
  46.06412546  32.08455998  37.33083488  26.77430978 207.08747544]",2472,0.11973227565691621,0.8802677243430838,0.6789786812097174,741600,85.39415790747763
4.137999163562845,9.120796621239345,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35279863006295137,211.3501776903865,300,"[ 33.87128937  71.51387995  37.98299112  54.80816247  47.34098519
  45.13131158  32.4116325   38.7625148   27.59284422 211.35017769]",2473,0.11874070401586515,0.8812592959841349,0.6933564700049578,741900,82.54775525675693
4.163274086778901,9.148274937639359,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.355002023246904,207.27059116064507,300,"[ 33.38483991  70.56247327  39.61792165  56.33218561  44.00139583
  45.00217171  31.86777687  35.8727017   26.83219384 207.27059116]",2474,0.11279127416955875,0.8872087258304413,0.680466038671294,742200,86.439651367481
4.049002898799033,9.034938215657556,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3559364892449637,211.46392699577675,300,"[ 32.26363822  74.97339967  38.40132651  57.00426684  45.8639043
  45.37321278  30.71900177  36.80389462  27.70492466 211.463927  ]",2475,0.11626177491323748,0.8837382250867625,0.6933564700049578,742500,86.59758906992177
4.082736790887519,9.067408837420992,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35467321891991893,210.76478842365069,300,"[ 33.38488586  73.15039701  38.76571873  55.92279159  46.84504489
  45.00369855  32.32640959  36.52688518  27.75606787 210.76478842]",2476,0.11576598909271195,0.884234010907288,0.6901338621715419,742800,83.34611386670318
4.085349125161643,9.061676278705493,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.346328325930297,212.55259637163664,300,"[ 32.98992247  73.32401753  37.68408943  58.44110159  46.33146411
  43.07827055  30.9012595   36.1408574   27.98708489 212.55259637]",2477,0.1360932077342588,0.8639067922657412,0.6975706494794249,743100,85.14728153408284
4.0434174273278245,9.02005897411465,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34664271917326794,210.94937616562996,300,"[ 32.71623639  72.91408322  36.69212902  56.13833124  48.96107498
  44.62333607  30.79853953  35.93328966  27.760251   210.94937617]",2478,0.13212692117005453,0.8678730788299455,0.6931085770946951,743400,82.57007809531684
4.021955266204937,9.002414443973807,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.350460350155311,212.06316277891338,300,"[ 33.08313646  73.07776374  37.29732171  60.97121857  47.35715058
  41.54125436  32.01973792  38.64086753  27.13745947 212.06316278]",2479,0.11774913237481408,0.8822508676251859,0.6968269707486366,743700,84.8405875138837
3.952347329747187,8.930580089569451,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3482339322087087,213.34848410533382,300,"[ 33.51148605  74.02962663  38.18246281  55.50979999  47.2620377
  41.65747697  32.62561862  39.07087778  29.71195817 213.34848411]",2480,0.11774913237481408,0.8822508676251859,0.7005453644025781,744000,86.36815688185642
3.9864930692624716,8.973025733058089,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3565338361820631,211.1020539144378,300,"[ 30.6016846   74.09785727  39.61952195  59.05915717  47.12452602
  41.81337309  32.53780638  36.55441112  30.27438443 211.10205391]",2481,0.10708973723351513,0.8929102627664849,0.6931085770946951,744300,83.34110694560887
4.153810919887686,9.134596001537572,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35078625403632324,210.3256735395667,300,"[ 31.42651718  72.09988388  36.47326409  56.43817439  49.65046382
  41.54370977  32.74234631  38.59529936  29.16229881 210.32567354]",2482,0.11774913237481408,0.8822508676251859,0.6893901834407536,744600,84.31973075395219
4.061097099383758,9.046000296371513,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35490436937420056,208.89630107594485,300,"[ 29.27797759  72.81690206  38.13500555  58.57082114  45.83227029
  41.14212098  32.500764    38.63303786  30.10659317 208.89630108]",2483,0.10535448686167576,0.8946455131383242,0.6869112543381259,744900,84.86182122039207
4.04474266440805,9.029406055869547,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3546645638479394,211.6031763558077,300,"[ 30.18118735  72.72022985  37.11875672  62.43127731  46.58803446
  44.69942674  33.36705979  36.33183248  28.58791226 211.60317636]",2484,0.11948438274665345,0.8805156172533466,0.6958353991075855,745200,82.9649095473083
3.971858920521305,8.954050125731925,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3521923775970651,213.8744596562708,300,"[ 30.12214347  71.43234473  38.59761669  59.25389704  50.10899564
  43.86230594  34.16766813  36.71634437  32.25464735 213.87445966]",2485,0.12097174020823004,0.8790282597917699,0.6993058998512642,745500,86.05632293389347
3.951496532755979,8.934179811314163,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35268445094462547,213.60419359192565,300,"[ 31.88864805  75.24930695  37.03115285  58.96633421  45.94606057
  44.48908368  32.75172747  36.69427114  31.48493101 213.60419359]",2486,0.11279127416955875,0.8872087258304413,0.7002974714923154,745800,84.15674492302142
3.993914361362945,8.978328876564712,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3544156875882115,213.52094144245828,300,"[ 30.25123481  75.64727077  36.91180528  60.42407042  47.96585341
  44.97643331  32.77749025  36.40480519  30.4239044  213.52094144]",2487,0.11477441745166088,0.8852255825483392,0.702776400594943,746100,86.06505203678682
4.073694915027313,9.05931321779945,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3556194751585865,210.9038621595123,300,"[ 30.68848387  76.4314981   37.46484617  59.66494391  45.26940562
  44.73641814  31.35712314  35.02396967  30.80398225 210.90386216]",2488,0.11948438274665345,0.8805156172533466,0.6913733267228557,746400,85.31819134475714
4.095893183654186,9.079429302157852,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35353729089010677,210.52108535169668,300,"[ 30.86212232  73.13158588  37.69493398  57.35553752  46.52295295
  43.96558204  33.55680789  35.63234232  30.08295974 210.52108535]",2489,0.11725334655428855,0.8827466534457115,0.6881507188894398,746700,83.4401923003852
4.080329199390925,9.06404201718399,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3537139901795053,211.1725036014897,300,"[ 32.03091354  70.57093846  37.34423613  60.68121531  47.36837418
  42.88571568  33.47127892  33.93957944  30.45126395 211.1725036 ]",2490,0.12022806147744175,0.8797719385225583,0.6931085770946951,747000,84.97838651503854
4.057327724452248,9.040000880014478,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3526743279486825,212.28347365998283,300,"[ 32.46545384  72.98058069  37.56021823  62.06935336  47.85115355
  44.21060189  32.81247059  35.15944728  29.21990198 212.28347366]",2491,0.11551809618244918,0.8844819038175508,0.6968269707486366,747300,85.73759479119516
4.155509738890538,9.139091760309777,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3535831938056766,210.54539078482568,300,"[ 32.65443981  75.29583432  37.43498092  60.61513105  45.71644341
  44.89319604  30.32729421  36.15147664  29.23232988 210.54539078]",2492,0.10411502231036192,0.895884977689638,0.6916212196331185,747600,81.78655373634503
4.2001825236939405,9.190121791818227,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3599404405107302,210.1761776922766,300,"[ 32.91803317  74.39839658  38.41814251  62.35778783  48.80495961
  43.33588373  30.17416541  33.63467286  28.73532894 210.17617769]",2493,0.10337134357957363,0.8966286564204263,0.6908775409023302,747900,85.63214804263875
4.100821858621967,9.085097857169709,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3542771709341806,209.73303831101816,300,"[ 33.94297721  73.74284462  37.9215136   61.50740169  46.32186516
  43.12482669  31.03117231  34.24231929  28.61172876 209.73303831]",2494,0.11204759543877045,0.8879524045612296,0.6888943976202281,748200,83.38527360574216
4.193343670602798,9.175355240174271,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35201274195791915,206.2872812043478,300,"[ 31.37452822  69.29844562  37.98176434  58.38714358  44.89055361
  45.20229949  28.99074352  34.03383369  29.40689765 206.2872812 ]",2495,0.11452652454139811,0.8854734754586019,0.6777392166584035,748500,85.88100411928663
4.09582058989861,9.077889648379081,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3520702308669153,208.71129373722238,300,"[ 33.04492617  73.29229087  37.56203073  60.23943681  44.35398842
  44.49372513  28.53717081  37.04720437  28.62669956 208.71129374]",2496,0.11650966782350025,0.8834903321764997,0.6854238968765494,748800,85.51024448163528
4.01627673634544,8.996621203881737,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35034563992273865,211.91424780499858,300,"[ 34.12538555  72.32480836  36.96634751  58.88447772  46.98975027
  43.50848525  30.02750017  37.57834009  32.10485067 211.9142478 ]",2497,0.12022806147744175,0.8797719385225583,0.6973227565691621,749100,84.05353144534541
4.111617020929841,9.090120951956454,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34850510341305724,208.26007507714152,300,"[ 32.49800729  74.58121582  38.17768826  56.40498219  45.31257728
  43.50632932  29.30014421  34.32280468  30.38425987 208.26007508]",2498,0.12245909766980664,0.8775409023301933,0.6856717897868121,749400,86.86678636965469
3.9906108573130004,8.970141177993137,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34953149306657794,213.29542675247023,300,"[ 34.46200447  73.81527757  36.67111146  59.16642932  47.19731903
  43.6285272   30.43882028  37.04903255  31.34462614 213.29542675]",2499,0.12890431333663857,0.8710956866633615,0.7015369360436291,749700,85.7943581513699
4.092550785664865,9.070124154172323,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3475745408939055,211.17846737455872,300,"[ 34.08261743  70.14058579  38.72901734  58.83985051  45.61893006
  44.60177438  31.13460993  35.81425673  30.19831406 211.17846737]",2500,0.12295488349033218,0.8770451165096679,0.6950917203767972,750000,83.03354689616808
3.9995270268954837,8.976132048638533,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3466061941294962,213.161956919929,300,"[ 33.63975521  72.32716412  37.56978696  58.80218424  46.67749835
  44.32790447  29.48903422  38.54835455  31.6067428  213.16195692]",2501,0.12221120475954388,0.8777887952404562,0.6995537927615271,750300,84.68368742395037
3.9524091379799002,8.92879948641716,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34639152082371255,213.54438427929134,300,"[ 32.74439138  76.28718951  36.24338324  57.18772261  46.21009369
  46.81242257  31.94940573  36.98693901  30.24642648 213.54438428]",2502,0.12196331184928111,0.8780366881507189,0.7015369360436291,750600,84.4862534472385
4.031770073354545,9.005123585428738,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34335468446063794,211.95231617367824,300,"[ 32.62891128  71.75385422  36.0813411   58.06305806  45.33609612
  47.32841775  30.09922238  36.98337884  29.93155231 211.95231617]",2503,0.13113534952900346,0.8688646504709965,0.6960832920178482,750900,87.2737018284187
4.064015314591614,9.033827455547353,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3398133133421883,210.52661840653326,300,"[ 32.03716862  71.85110351  35.27188758  58.05128549  48.03266469
  42.39073997  29.46681102  37.11859031  28.75716444 210.52661841]",2504,0.13510163609320774,0.8648983639067923,0.6908775409023302,751200,86.12865190296849
3.9505597752426724,8.924861560697405,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3443029578411743,215.67346190101603,300,"[ 36.18760899  74.02237812  36.07030089  58.75829261  45.66888469
  45.21691689  30.41683459  40.91555939  31.9222749  215.6734619 ]",2505,0.11948438274665345,0.8805156172533466,0.7082300446207238,751500,83.77773305043698
3.995089898996808,8.973300152296373,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34821142568600766,213.31967576197445,300,"[ 34.329686    74.39385831  35.98232463  57.86563917  44.94635135
  46.41997886  30.86601104  38.19091151  31.3902165  213.31967576]",2506,0.12221120475954388,0.8777887952404562,0.6995537927615271,751800,86.43141605776843
4.010793331000456,8.989070706057685,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34827854744366193,211.66076466103556,300,"[ 35.47078901  71.89790427  34.79763424  58.63564342  43.96214785
  48.22620744  29.22168596  37.10341438  30.03862507 211.66076466]",2507,0.1264253842340109,0.873574615765989,0.6945959345562717,752100,86.46569762288104
3.9923584377175487,8.964755555748622,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34239829041751974,212.48591672775106,300,"[ 33.31275115  73.87299133  35.56010082  56.77632931  44.80722183
  45.46675978  31.0132421   38.42492427  29.68345694 212.48591673]",2508,0.12989588497768964,0.8701041150223103,0.6975706494794249,752400,84.26207422761848
3.982466765286618,8.953355765662797,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34089017276263034,214.22869174169477,300,"[ 34.28847492  76.43381564  35.82740951  56.20112698  46.59206595
  47.09503585  29.03968753  38.84517161  30.86572534 214.22869174]",2509,0.13287059990084282,0.8671294000991572,0.7020327218641547,752700,85.38154342519519
3.988441039802631,8.969130639360044,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35069077194385484,211.844501946282,300,"[ 33.19345559  74.55484853  35.82529145  58.33070559  46.03389908
  46.43094028  30.428405    38.10186526  29.17596465 211.84450195]",2510,0.11328705999008429,0.8867129400099157,0.6948438274665345,753000,83.65528065768416
4.042967829684059,9.025108464507088,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.352141807209474,213.5915052740517,300,"[ 34.37829029  74.49625516  34.5592726   59.56335901  45.36603184
  45.12494406  30.59371251  39.28409514  31.3270799  213.59150527]",2511,0.11477441745166088,0.8852255825483392,0.7005453644025781,753300,86.08885858155521
3.8819465546117327,8.86743908086337,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3554936986380827,215.1333741035366,300,"[ 34.07799571  77.08921659  35.71531562  61.81562827  43.50930023
  45.77817781  31.13071352  38.11992008  30.59448769 215.1333741 ]",2512,0.11576598909271195,0.884234010907288,0.7059990084283589,753600,83.92497642907566
3.88579164498555,8.86179463988919,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34600416729009753,215.15876116057996,300,"[ 33.82033931  76.2882699   35.017008    59.88829845  44.71721076
  47.79316818  30.47947362  37.88001968  30.58545971 215.15876116]",2513,0.12369856222112048,0.8763014377788795,0.7052553296975707,753900,83.5203554993159
3.8941189358473465,8.868180804456863,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34406304099595814,217.07923075806198,300,"[ 35.43623763  75.81203108  36.60486635  60.82429432  46.797653
  46.27044333  30.98466847  37.27833434  29.68716634 217.07923076]",2514,0.12245909766980664,0.8775409023301933,0.7107089737233515,754200,85.46220822904331
3.98323073504397,8.9595849608741,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3463553982165692,216.04866408101714,300,"[ 35.24355909  77.05403588  37.5211026   60.74833624  43.4595753
  45.4608055   31.25911716  38.7734101   30.06025936 216.04866408]",2515,0.12022806147744175,0.8797719385225583,0.710213187902826,754500,86.65270443997156
3.8705959345412566,8.844745977790774,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3441512156359577,215.933439702712,300,"[ 33.31832213  75.86607465  35.6232406   61.14905738  45.79766715
  45.29268105  30.90229245  38.67964201  30.7289639  215.9334397 ]",2516,0.12221120475954388,0.8777887952404562,0.7084779375309866,754800,83.7234054232626
3.9368878977854624,8.907994849699913,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3411081243008826,215.4935909721513,300,"[ 34.33523206  72.30657652  37.52088574  60.72644341  44.63298965
  48.60806341  31.35183417  37.34102473  29.05363794 215.49359097]",2517,0.13039167079821518,0.8696083292017849,0.7062469013386217,755100,85.72000230259583
3.9592695491899907,8.934312005484465,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.345043628680918,213.83243853669563,300,"[ 34.06770222  73.4200174   36.02656132  58.86777838  43.99073905
  46.93996439  31.36183352  36.09692934  32.38626108 213.83243854]",2518,0.12345066931085771,0.8765493306891423,0.7010411502231036,755400,84.49932540418835
3.8642187800480094,8.836766504685542,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34254889702398045,215.13442799031026,300,"[ 32.92074012  74.70652404  36.46360852  61.32368561  43.2318883
  45.82833727  33.0223549   39.25286175  30.27892681 215.13442799]",2519,0.1271690629647992,0.8728309370352008,0.7059990084283589,755700,84.21402626106584
3.8565590172422626,8.827905499728072,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34134765487225127,216.61087756842392,300,"[ 33.45147401  76.59628644  35.11248453  61.84489977  42.4627858
  48.72137479  32.98056608  38.39234255  30.79521762 216.61087757]",2520,0.1264253842340109,0.873574615765989,0.7112047595438771,756000,85.54562520773835
3.887302880955264,8.858984539912344,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34168283134351995,213.79218435932827,300,"[ 33.63920482  72.70215963  35.87540584  59.52577563  41.96645202
  48.74572777  31.56223674  37.04169573  29.09897963 213.79218436]",2521,0.13708477937530986,0.8629152206246902,0.7002974714923154,756300,83.05499298123306
3.8861868388394165,8.852246695001554,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3360610285485847,215.40434779358915,300,"[ 34.37424182  72.0884089   35.6380645   61.45172962  43.4890417
  48.78865432  31.4118063   39.2967628   30.1546338  215.40434779]",2522,0.13584531482399603,0.8641546851760039,0.7092216162617749,756600,84.78493597725648
3.9085447740258386,8.877175070513251,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.33863146887386386,214.54987601837448,300,"[ 34.91106168  75.37819328  34.81940295  60.49103697  42.68614021
  46.4578792   32.66010074  37.88687667  29.66776958 214.54987602]",2523,0.12964799206742686,0.8703520079325732,0.7040158651462568,756900,86.08530707896684
3.815469954089584,8.783857537195582,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3383887554924462,217.15860057555108,300,"[ 33.73440999  75.75996343  36.7711126   59.49034487  41.51166534
  48.46124479  31.35794332  38.05179092  30.62760548 217.15860058]",2524,0.13584531482399603,0.8641546851760039,0.7141794744670302,757200,82.34620055978532
3.901009961606205,8.869382983465284,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.33837419424552395,214.77691043047076,300,"[ 32.79530297  72.86007606  34.60052488  60.93737912  42.69178802
  47.3349903   31.57276197  39.59467176  30.33048109 214.77691043]",2525,0.1368368864650471,0.8631631135349529,0.7052553296975707,757500,83.41723620448722
3.7928577545178346,8.76068475651396,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3378281743825702,215.68010296377165,300,"[ 32.75153598  76.5991782   33.46131139  63.83439332  42.47673485
  45.62838026  32.02102504  37.85284908  31.16335473 215.68010296]",2526,0.1264253842340109,0.873574615765989,0.7109568666336142,757800,82.33847349828409
3.961318636659527,8.928126693019827,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.336809228746745,214.80764996956933,300,"[ 35.189258    79.04482568  33.13022881  61.02268779  41.12633805
  45.09404907  31.53094632  36.13772963  31.52728462 214.80764997]",2527,0.1279127416955875,0.8720872583044125,0.7032721864154685,758100,84.11993341489341
3.7931421716010174,8.752091359121385,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3289503599068124,217.53211929539327,300,"[ 33.80462111  74.26292875  33.12239016  61.88291003  43.83604442
  46.12542123  32.97614362  37.80512342  31.99729918 217.5321193 ]",2528,0.14476945959345563,0.8552305404065443,0.7134357957362419,758400,85.51545150578043
3.820407446421956,8.779425116551675,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.32901884251616237,217.81437350059622,300,"[ 33.8193579   77.33457607  32.70517407  61.62472732  44.27414257
  47.63279172  32.00042498  36.21993753  31.35127039 217.8143735 ]",2529,0.14253842340109074,0.8574615765989093,0.714427367377293,758700,84.28421051573952
3.9402300003657897,8.903629338939224,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3334005109598755,216.92438705085766,300,"[ 35.79688246  77.18808888  34.6731954   61.90480541  42.1711683
  45.5920424   30.38389378  36.38330176  30.68913424 216.92438705]",2530,0.14749628160634606,0.8525037183936539,0.7119484382746654,759000,85.46291058294698
3.93344625903806,8.898977749789239,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3355326631376232,214.85995584223136,300,"[ 34.45701024  75.03001653  33.94491201  60.52144766  42.11334673
  49.32484724  31.68786158  37.71865807  30.05200842 214.85995584]",2531,0.1301437778879524,0.8698562221120476,0.7025285076846802,759300,86.6691954255592
3.9635255108735756,8.927469935192123,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3339455967049897,215.04929450064887,300,"[ 34.70963586  76.08623746  34.10672268  61.29216678  43.45716441
  47.45864243  31.0251961   35.2178908   31.30292811 215.0492945 ]",2532,0.12915220624690135,0.8708477937530986,0.7042637580565195,759600,82.1906458774633
